id,prompt,seed,step,cfg,sampler,width,height,user_name,timestamp,image_nsfw,prompt_nsfw,image_path
2531,"sunrise in a juniper tree forest, light and shadow, epic lighting, rich texture, rich vivid color, paint stippling, paint spattering, paint dribbles, paint drips. gouache, watercolor, oil paint, color ink washes. by claude monet and vincent van gogh. award - winning, trending, featured. ",3757345437,50,25.0,k_lms,1600,512,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:50:00+00:00,0.04953281208872795,0.0004203314892947674,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2531.png
2532,a dog ,4247778974,50,7.0,k_lms,512,512,6c8f8ef4b8feee3e0bf0dfce6a2f21ba27d71f36f8b8c3715bb631999b7494bc,2022-08-19 07:50:00+00:00,0.02248670719563961,0.04241223260760307,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2532.png
2533,"shoulder level shot of a woman, tears flowing down, [ planets orbit around her ] trending on artstation 3 2 k quality cgsociety contest winner award winning art zbrush! 3 d render! sharp intricate detailed refined details concept art surrealism cinematic ",2969350305,50,9.0,k_lms,512,704,ffee0f4b6fd0fa325e9b53fab6f2098ff2c0414e6e0d99f89bc175af1cde337e,2022-08-19 07:50:00+00:00,0.0382302962243557,0.006215572822839022,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2533.png
2534,"portrait of butterflies swarming flowers. shadow and light. rays of light. energetic, dynamic, lively, detailed, intricate, complex. fine art by hayao miyazaki, akira toriyama, makoto shinkai, and ohara koson. studio lighting. tilt and shift lens. ",1208948615,50,7.0,k_lms,768,512,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:50:00+00:00,0.08097585290670395,0.0002558902488090098,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2534.png
2535,"hybrid animal cross between lion cub and fluffy grey tabby kitten, cute, long fur, background of peacock feathers, detailed magical realism painting 4 k - n 4 ",1270055835,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 07:51:00+00:00,0.042310137301683426,0.000853411911521107,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2535.png
2536,"medieval giger closeup face portrait of a tin toy goblin moth dragon wearing armour and young girl marriage portrait, nicoletta ceccoli, mark ryden, lostfish, hyung tae, frank frazetta, depth of field, detailed and intricate gothic environment, 8 k resolution, hyperrealistic, octane render ",727500434,50,12.0,k_lms,640,512,aaad309069301b87294a8ad6d0bc2b124b5701951cf35a411a385efa1712e68e,2022-08-19 07:51:00+00:00,0.07915007323026657,0.0007451071287505329,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2536.png
2537,"lonely and happy black child sit on office chair, drawing using macbook at office environment, late night, realistic, 8 k, trending on artstation, ",4122858649,50,7.0,k_lms,512,768,dec0d36261b63f3fc3ffb103765a2fd8415b24bec7affd88e86d999fbf87090f,2022-08-19 07:52:00+00:00,0.2426123023033142,0.12719343602657318,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2537.png
2538,"a photo of a coral reef, very detailed, realistic, saturated, extremely colorful, beautiful ecosystem ",1840331694,50,7.0,k_lms,1280,512,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:52:00+00:00,0.04733587056398392,0.0006079341983422637,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2538.png
2539,"hybrid animal cross between lion cub and fluffy grey tabby kitten, cute, long fur, background of peacock feathers, pastel colors, detailed magical realism painting 4 k ",189651895,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 07:52:00+00:00,0.03601696342229843,0.0011197227286174893,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2539.png
2540,"astronauts emerged from inside and approached the lake, by john harris, watercolor, artstation - n 4 ",2567263201,50,7.0,k_lms,1024,512,adb9e5c4cd9ade097ceee4dc8042b794e16e9b27d6b970135076b176250baad2,2022-08-19 07:52:00+00:00,0.052450843155384064,0.0009277508361265063,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2540.png
2541,"hybrid animal cross between lion cub and fluffy grey tabby kitten, cute, long fur, background of peacock feathers, detailed magical realism painting 4 k - n 4 ",102913991,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 07:53:00+00:00,0.04739220812916756,0.000853411911521107,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2541.png
2542,"whimsical japanese woodblock print of a blue cat, digital fine art, silly, by utagawa and hokusai and studio ghibli. trending. award - winning. featured. ",975984769,50,25.0,k_lms,1024,768,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:53:00+00:00,0.3408567011356354,0.20818321406841278,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2542.png
2543,"face shot of a woman, tears flowing down, [ planets orbit around her ] cosmic mystical multi - universal multiversal symmetrical interdimensional trending on artstation 3 2 k quality cgsociety contest winner award winning art sharp intricate detailed refined details concept art surrealism cinematic effervescent ",1417704300,50,9.0,k_lms,512,704,ffee0f4b6fd0fa325e9b53fab6f2098ff2c0414e6e0d99f89bc175af1cde337e,2022-08-19 07:53:00+00:00,0.2678113579750061,0.0023399032652378082,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2543.png
2544,water fire mix ,41681739,50,7.0,k_lms,512,512,c882b919e3cdc8ba346bffb6e0ebf65d036f1f679ee5cbd4794c87dddf5c8d50,2022-08-19 07:54:00+00:00,0.07614215463399887,0.002029778202995658,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2544.png
2545,"astronauts emerged from inside and approached the lake, by john harris, watercolor, artstation - n 4 ",4038694613,50,7.0,k_lms,768,512,adb9e5c4cd9ade097ceee4dc8042b794e16e9b27d6b970135076b176250baad2,2022-08-19 07:54:00+00:00,0.07752703875303268,0.0009277508361265063,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2545.png
2546,"hybrid animal cross between snowy owl and lion with peacock feather tribal headdress, detailed painting, magical realism, 4 k ",2911905521,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 07:54:00+00:00,0.08268652856349945,0.0022224001586437225,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2546.png
2547,"photo of julie blackmon with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",3149077147,50,7.0,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-19 07:55:00+00:00,0.11585064232349396,0.0010582004906609654,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2547.png
2548,painting that will increase my instagram followers ,3959449945,50,7.0,k_lms,512,512,c882b919e3cdc8ba346bffb6e0ebf65d036f1f679ee5cbd4794c87dddf5c8d50,2022-08-19 07:55:00+00:00,0.09201949834823608,0.0009972864063456655,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2548.png
2549,"a blue abyss underwater concept art, bright, cinematic vintage 7 0 s anime comic book illustration by bruce pennington, by jean giraud, by syd mead ",1727967048,50,12.0,k_lms,512,704,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:55:00+00:00,0.05117686465382576,0.0011256379075348377,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2549.png
2550,"portrait of beautiful white fox three quarter side profile view with tribal headdress of peacock feathers and flowers, detailed painting, 4 k, magical realism, ",3560396226,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 07:56:00+00:00,0.09654390811920166,0.00310687068849802,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2550.png
2551,"coral reef underwater concept art, bright, happy, cinematic vintage 7 0 s anime comic book illustration by bruce pennington, by jean giraud, by syd mead ",1971418036,50,12.0,k_lms,512,704,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:56:00+00:00,0.06081889197230339,0.0014406854752451181,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2551.png
2552,a mermaid ,3676043204,50,7.0,k_lms,512,512,6c8f8ef4b8feee3e0bf0dfce6a2f21ba27d71f36f8b8c3715bb631999b7494bc,2022-08-19 07:56:00+00:00,0.15347693860530853,0.009033255279064178,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2552.png
2553,a detailed photo of pouya wearing an adidas tracksuit ,3172329930,50,7.0,k_lms,512,512,8a65356192efabf0cf9205fdbd654ec0add1367f8605c5717b45277c3e5f2fbf,2022-08-19 07:56:00+00:00,0.5248404741287231,0.0011272458359599113,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2553.png
2554,"astronauts emerged from inside and approached the lake, by john harris, watercolor, artstation - n 4 ",157762246,50,7.0,k_lms,512,512,adb9e5c4cd9ade097ceee4dc8042b794e16e9b27d6b970135076b176250baad2,2022-08-19 07:57:00+00:00,0.03575225546956062,0.0009277508361265063,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2554.png
2555,"portrait of hybrid animal, cross between white lion and lynx, with fluffy fur blowing in the wind, three quarter side profile view, wearing a tribal headdress of peacock feathers and flowers, detailed painting, 4 k, magical realism, ",389660101,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 07:57:00+00:00,0.04174618795514107,0.0029497239738702774,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2555.png
2556,"photo of eve ventrue with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",756841083,50,7.0,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-19 07:58:00+00:00,0.09798674285411835,0.0005259860190562904,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2556.png
2557,"retro funny floating supermassive space settlement concept art, cinematic vintage 7 0 s anime comic book illustration by bruce pennington, by jean giraud, by syd mead ",710390673,50,12.0,k_lms,512,704,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:58:00+00:00,0.07497403770685196,0.0011409013532102108,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2557.png
2558,"the omni retro futurism, gekkolings, gelatinosis glass, octane render, lush layered biomechanical fauna, phantastica, aliena, nudibranch, fluox symbiosi crusta, unspaceship, gekko soles gelatin brains, mollis, chaos, artificia, vortices micro water, fluida, by peter mohrbacher ",288236445,50,33.0,k_euler_ancestral,1344,640,462461849022addee1e3f0a8d7488e9565b7bf0fc8f6dcad858008c55169aa1c,2022-08-19 07:58:00+00:00,0.13192564249038696,0.0005825895350426435,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2558.png
2559,"portrait of hybrid animal, cross between white lion and tabby cat with long fur, with fluffy fur blowing in the wind, three quarter side profile view, wearing a tribal headdress of peacock feathers and flowers, detailed painting, 4 k, magical realism, ",389660101,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 07:58:00+00:00,0.03606744483113289,0.0026065511628985405,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2559.png
2560,face shot of an evil woman with an evil grin and planets swarming her multiversal multi - dimensional universal mystical cosmic trending on artstation artstation hd artstation concept art symmetrical golden ratio centered intricate detailed refined amazing evil dismal bleak grim gloomy cheerless ernst haeckel ,2183704869,50,9.0,k_lms,512,704,ffee0f4b6fd0fa325e9b53fab6f2098ff2c0414e6e0d99f89bc175af1cde337e,2022-08-19 07:59:00+00:00,0.06558668613433838,0.11323966830968857,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2560.png
2561,"the joy of large cresting waves, magnificent waves, masterpiece, dark sky, stellar novas, many sparkling stars, evoke a sense of wonder, pronounced waves, hokusai, kilian eng, thomas kinkade, flat, ohara koson ",2682639107,50,12.0,k_lms,512,512,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 07:59:00+00:00,0.12175033986568451,0.0006265753763727844,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2561.png
2562,"an ancient psymbol in the style of occult galactic antifreemason dark fantasy, beautiful, awesome, high resolution, high details, high af ",771268477,50,7.0,k_lms,512,512,8a65356192efabf0cf9205fdbd654ec0add1367f8605c5717b45277c3e5f2fbf,2022-08-19 08:00:00+00:00,0.06994457542896271,0.0010763105237856507,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2562.png
2563,"exuberant large cresting waves, magnificent waves, masterpiece, dark sky, stellar novas, many sparkling stars, evoke a sense of wonder, pronounced waves, victo ngai, kilian eng, leonardo da vinci, flat, ohara koson ",3927928940,50,12.0,k_lms,512,512,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:00:00+00:00,0.07321538776159286,0.0008956830715760589,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2563.png
2564,"the joy of large cresting waves, magnificent waves, masterpiece, dark sky, stellar novas, many sparkling stars, evoke a sense of wonder, pronounced waves, victo ngai, kilian eng, leonardo da vinci, flat, ohara koson, shades of aizome, overlay japanese aizome textures ",3785326427,50,12.0,k_lms,512,512,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:01:00+00:00,0.09854613989591599,0.00030363036785274744,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2564.png
2565,"photo of giovanni da udina with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",1439112686,50,7.0,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-19 08:01:00+00:00,0.06363087892532349,0.0008469437016174197,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2565.png
2566,"astronauts emerged from inside and approached the lake, by john harris, watercolor, artstation ",2987237527,50,7.0,k_lms,768,512,adb9e5c4cd9ade097ceee4dc8042b794e16e9b27d6b970135076b176250baad2,2022-08-19 08:03:00+00:00,0.05708099901676178,0.0011849311413243413,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2566.png
2567,"exuberant large cresting waves, maximum waves, masterpiece, deep sky, many sparkling stars, evoke a sense of wonder, pronounced waves, kilian eng, flat, ohara koson, overlay rich vivid aizome textile textures. paint spatters by thomas kinkade. ",2885173436,50,12.0,k_lms,1600,512,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:03:00+00:00,0.0854838415980339,0.0002466198056936264,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2567.png
2568,"realistic portrait beautiful painting of africa owl, normal bird feathers, wearing glasses. full body, fine art, trending on artstation, smooth draw, sharp focus, digital art, bright colors, fine draw, perfect lighting, high render, high resolution. ",69740002,50,7.0,k_lms,512,704,c90186d63ebab2d4a6da085bfaf0c6b6fc6fe355c95c264206176a62c1d47137,2022-08-19 08:03:00+00:00,0.052732259035110474,0.0004324372857809067,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2568.png
2569,"the tokyo, gekkolings, gelatinosis glass, retro futurism octane render, lush layered biomechanical fauna, phantastica, aliena, nudibranch, fluox symbiosi crusta, unspaceship, gekko soles gelatin brains, mollis, chaos, artificia, vortices micro water, fluida, by peter mohrbacher ",3449464197,50,33.0,k_euler_ancestral,1344,640,462461849022addee1e3f0a8d7488e9565b7bf0fc8f6dcad858008c55169aa1c,2022-08-19 08:03:00+00:00,0.0605950802564621,0.0005728211253881454,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2569.png
2570,"a small grassland nestled in the hollow of a tree, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",2105534645,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:04:00+00:00,0.08829501271247864,0.0008928711758926511,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2570.png
2571,"close - up of a lonely huge painted truck in a lush forest clearing, mist over the grass, god rays coming from the right, dawn, hyperrealistic, bokeh, 8 k ",670924506,50,7.0,k_lms,512,512,0c3fda1785b3acb91ca3323db27bc65449575c5d678a84ec3bccc9a3b031715d,2022-08-19 08:04:00+00:00,0.043461401015520096,0.0029190373606979847,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2571.png
2572,"a small grassland under a juniper forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",3508049836,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:05:00+00:00,0.11224403977394104,0.0007424752693623304,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2572.png
2573,"astronauts emerged from inside and approached the lake, by john harris, watercolor, artstation ",146323921,50,12.0,k_lms,704,512,adb9e5c4cd9ade097ceee4dc8042b794e16e9b27d6b970135076b176250baad2,2022-08-19 08:05:00+00:00,0.05005855858325958,0.0011849311413243413,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2573.png
2574,"beautiful tribal spirit cat with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",664775534,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:06:00+00:00,0.1353694200515747,0.0008359496714547276,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2574.png
2575,"a small maple forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",1953013589,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:06:00+00:00,0.09720948338508606,0.0005780482315458357,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2575.png
2576,"beautiful tribal white spirit cat with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",2729271612,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:07:00+00:00,0.07817789912223816,0.006060488522052765,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2576.png
2577,"alice was beginning to get very tired of sitting by her sister on the bank, and of having nothing to do ; comic illustration by jack kirby of'alice in wonderland'by lewis carroll. published by marvel comics. ✏ aesthetic modern colorful clean illustration. flat style. clear crisp smooth photorealistic outlines. ",2080420390,50,7.0,k_lms,512,512,c74dbfa98e2b81b9ff326cdc4d0c9968277dd9dcbc1e61d840c7b6f692db34bc,2022-08-19 08:07:00+00:00,0.30063116550445557,0.0006123336497694254,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2577.png
2578,"a small oak forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",730954292,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:07:00+00:00,0.07512365281581879,0.0006229954306036234,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2578.png
2579,"portrait of beautiful cute tribal spirit cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",3340075213,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:08:00+00:00,0.12051019072532654,0.0006899593281559646,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2579.png
2580,"a small grassland nestled under deciduous trees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",3555182988,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:09:00+00:00,0.11702552437782288,0.0010256231762468815,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2580.png
2581,"portrait of beautiful cute tribal spirit white tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",154037653,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:09:00+00:00,0.11832486093044281,0.0023843732196837664,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2581.png
2582,"a small grassland nestled beneath pines, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",2823423463,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:10:00+00:00,0.09899454563856125,0.0010015196166932583,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2582.png
2583,"tokyo city made of gekkolings, gelatinosis glass, retro futurism, lush layered biomechanical fauna, phantastica, aliena, nudibranch, fluox symbiosi,, gekko soles gelatin brains,, chaos, artificia, vortices micro water, fluida, octane render, by peter mohrbacher ",1172688256,50,33.0,k_euler_ancestral,1344,640,462461849022addee1e3f0a8d7488e9565b7bf0fc8f6dcad858008c55169aa1c,2022-08-19 08:10:00+00:00,0.05921735614538193,0.0011858197394758463,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2583.png
2584,"portrait of beautiful cute tribal spirit white cat with tabby stripes, side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",154037653,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:10:00+00:00,0.1452465057373047,0.002099403413012624,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2584.png
2585,"a small forest of juniper trees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",1907302884,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:11:00+00:00,0.14356763660907745,0.00046680690138600767,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2585.png
2586,"portrait of beautiful cute tribal spirit white long haired tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",1844425663,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:11:00+00:00,0.044095586985349655,0.003081507282331586,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2586.png
2587,"a small grassland nestled beside juniper trees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",4116571347,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:12:00+00:00,0.1513615846633911,0.0008328468538820744,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2587.png
2588,"portrait of beautiful cute tribal spirit white long haired tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",927041765,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:12:00+00:00,0.11902563273906708,0.003081507282331586,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2588.png
2589,"a small mountain beside a lake and forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",3189057231,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:13:00+00:00,0.09569113701581955,0.0005757276085205376,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2589.png
2590,"portrait of beautiful cute tribal spirit white long haired tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",1844425663,50,7.0,k_lms,512,512,1fb38083263dfdf3fd5684d6407016e0357bebd5c3c45f4e6ad897e48b7c0549,2022-08-19 08:11:00+00:00,0.044095586985349655,0.003081507282331586,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2590.png
2591,blueprint for an arena tournament video - game level ,2668451350,50,7.0,k_lms,512,512,9991226b884acc2b0a67ee9dcd598ac5e808e609288b1b81914cc5bdddbfce87,2022-08-19 08:14:00+00:00,0.05172457918524742,0.000399773329263553,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2591.png
2592,"photo of jessica alba with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",2172082910,50,7.0,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-19 08:14:00+00:00,0.45499932765960693,0.0009020902798511088,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2592.png
2593,"a small blue planet moving around a yellow star, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",924809560,50,17.0,k_lms,512,640,cd97d9445db1a0576e6c62551e99e252be37d92ab54067b68697521a2ba74f25,2022-08-19 08:14:00+00:00,0.03009220026433468,0.0005610507214441895,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_2593.png
